image_face/sface_0.jpg	0.424847	0.437072	0.725713	0.393916	0.637722	0.6053	0.451409	0.763712	0.76702	0.728663
image_face/sface_1.jpg	0.510024	0.396955	0.821788	0.385016	0.774863	0.590805	0.534247	0.798195	0.817377	0.783518
image_face/sface_2.jpg	0.418552	0.321361	0.717951	0.491045	0.497689	0.52764	0.22441	0.609939	0.554972	0.779204
image_face/sface_3.jpg	0.358528	0.371484	0.703947	0.410689	0.522561	0.574992	0.322437	0.714494	0.661455	0.759266
image_face/sface_4.jpg	0.27533	0.385675	0.619844	0.415159	0.395927	0.569408	0.274914	0.755457	0.554802	0.776987
image_face/sface_5.jpg	0.572742	0.376375	0.856812	0.264605	0.938115	0.518055	0.722023	0.826536	0.967524	0.725061
image_face/sface_6.jpg	0.337026	0.392928	0.66335	0.405014	0.493517	0.577813	0.318411	0.720733	0.66284	0.730494
image_face/sface_7.jpg	0.211958	0.379425	0.5807	0.343919	0.329329	0.535646	0.244992	0.791464	0.538245	0.777508
image_face/sface_8.jpg	0.334047	0.294596	0.738981	0.256833	0.548417	0.443329	0.409015	0.738939	0.710391	0.708745
image_face/sface_9.jpg	0.192077	0.302955	0.578305	0.264641	0.314271	0.420047	0.210122	0.729133	0.525466	0.69655
image_face/sface_10.jpg	0.48137	0.312544	0.823469	0.331855	0.725388	0.440396	0.508147	0.762713	0.76734	0.769692
image_face/sface_11.jpg	0.449564	0.324701	0.827957	0.294064	0.78548	0.493148	0.57163	0.755356	0.881032	0.717214
image_face/sface_12.jpg	0.483624	0.293484	0.808144	0.275348	0.735226	0.449136	0.558909	0.718661	0.803933	0.709596
image_face/sface_13.jpg	0.483553	0.330523	0.818955	0.30863	0.730789	0.569741	0.490412	0.745516	0.79788	0.712077
image_face/sface_14.jpg	0.463388	0.317903	0.829699	0.287232	0.729717	0.509427	0.495376	0.731506	0.813845	0.729788
image_face/sface_15.jpg	0.519954	0.284343	0.876482	0.281636	0.779616	0.518787	0.506624	0.705644	0.811351	0.712809
image_face/sface_16.jpg	0.576795	0.354932	0.834376	0.412617	0.776852	0.67024	0.416437	0.768785	0.658251	0.825211
image_face/sface_17.jpg	0.440161	0.302618	0.817866	0.330161	0.663174	0.553268	0.450787	0.748568	0.739149	0.766172
image_face/sface_18.jpg	0.461041	0.274052	0.857762	0.389139	0.654109	0.64826	0.368874	0.767737	0.694061	0.868634
image_face/sface_19.jpg	0.249142	0.29755	0.638126	0.32308	0.373917	0.529687	0.248781	0.756681	0.550452	0.767977
image_face/sface_20.jpg	0.243893	0.256568	0.624371	0.260248	0.338113	0.468416	0.206044	0.727771	0.516068	0.728188
image_face/sface_21.jpg	0.542921	0.341278	0.794317	0.377372	0.782706	0.592336	0.528802	0.775724	0.714573	0.788865
image_face/sface_23.jpg	0.289438	0.291388	0.706524	0.282607	0.446562	0.484063	0.330318	0.756354	0.654265	0.755398
image_face/sface_24.jpg	0.254709	0.268774	0.633802	0.292831	0.378386	0.445101	0.259632	0.72817	0.531772	0.744172
image_face/sface_25.jpg	0.189037	0.307226	0.539269	0.310307	0.222748	0.497542	0.174553	0.765653	0.482646	0.769055
image_face/sface_26.jpg	0.229133	0.308933	0.641539	0.356923	0.36322	0.573241	0.226816	0.770705	0.557478	0.823302
image_face/sface_27.jpg	0.2854	0.283678	0.710186	0.290976	0.450904	0.471854	0.30142	0.747943	0.634017	0.752234
image_face/sface_28.jpg	0.251646	0.322343	0.649918	0.299802	0.410292	0.540074	0.322883	0.805635	0.6305	0.793558
image_face/sface_29.jpg	0.432014	0.377047	0.757158	0.358388	0.660693	0.578768	0.432885	0.734479	0.732751	0.70968
image_face/sface_30.jpg	0.522076	0.35223	0.778242	0.378148	0.765024	0.529875	0.554858	0.76336	0.738006	0.775298
image_face/sface_31.jpg	0.510059	0.380652	0.792357	0.365769	0.756748	0.535919	0.5409	0.76018	0.797176	0.729683
image_face/sface_32.jpg	0.369892	0.372139	0.784584	0.362118	0.608187	0.580197	0.438181	0.836031	0.757943	0.834031
image_face/sface_33.jpg	0.316969	0.333352	0.664975	0.313245	0.499924	0.456118	0.382489	0.721724	0.643798	0.699692
image_face/sface_34.jpg	0.280041	0.339784	0.701579	0.325774	0.452945	0.588853	0.331317	0.736374	0.693537	0.735073
image_face/sface_35.jpg	0.24182	0.428653	0.585562	0.401777	0.388956	0.6474	0.329432	0.836335	0.619919	0.822876
image_face/sface_36.jpg	0.342305	0.38856	0.673643	0.394264	0.495675	0.55923	0.350623	0.789294	0.62886	0.795305
image_face/sface_37.jpg	0.201821	0.319856	0.574471	0.277214	0.293918	0.513989	0.235184	0.773329	0.550258	0.738948
image_face/sface_38.jpg	0.293821	0.273985	0.730038	0.271592	0.537742	0.418953	0.334979	0.722273	0.708256	0.728165
image_face/sface_39.jpg	0.463633	0.403175	0.795149	0.390987	0.701262	0.625272	0.446247	0.771882	0.707457	0.771519
image_face/sface_40.jpg	0.306914	0.318621	0.730912	0.330176	0.510299	0.586599	0.336844	0.758575	0.704519	0.764895
image_face/sface_41.jpg	0.280906	0.278079	0.702263	0.312603	0.422227	0.54839	0.241282	0.741361	0.599328	0.768482
image_face/sface_42.jpg	0.379092	0.427507	0.765702	0.380164	0.610303	0.584015	0.437706	0.786207	0.792572	0.735113
image_face/sface_43.jpg	0.600366	0.352765	0.834547	0.360516	0.838426	0.565271	0.565167	0.728418	0.763094	0.732605
image_face/sface_44.jpg	0.582646	0.418298	0.806467	0.385211	0.847405	0.655363	0.607989	0.880413	0.758466	0.854888
image_face/sface_45.jpg	0.567811	0.298211	0.813624	0.285321	0.856799	0.497782	0.657314	0.744994	0.846079	0.744742
image_face/sface_46.jpg	0.54464	0.281342	0.870526	0.293763	0.84071	0.526805	0.586406	0.774552	0.858958	0.778371
image_face/sface_47.jpg	0.485629	0.363842	0.817637	0.311501	0.791047	0.610975	0.564362	0.814697	0.830268	0.772626
image_face/sface_48.jpg	0.396867	0.387027	0.721372	0.446331	0.55776	0.620819	0.344564	0.704628	0.654111	0.759234
image_face/sface_49.jpg	0.23463	0.46223	0.574476	0.38529	0.378598	0.619978	0.311409	0.762152	0.669845	0.69015
image_face/sface_50.jpg	0.30898	0.393127	0.662977	0.383863	0.491509	0.578267	0.320593	0.738529	0.694317	0.719391
image_face/sface_51.jpg	0.47117	0.354263	0.813809	0.371942	0.740744	0.484489	0.516373	0.755839	0.774619	0.759161
image_face/sface_52.jpg	0.273374	0.395121	0.660588	0.43339	0.422448	0.621287	0.257483	0.711749	0.629631	0.753421
image_face/sface_53.jpg	0.289754	0.427733	0.645908	0.410647	0.470071	0.640345	0.320894	0.771415	0.675574	0.751007
image_face/sface_54.jpg	0.238645	0.337189	0.637414	0.337042	0.389072	0.548705	0.254621	0.744838	0.640332	0.745436
image_face/sface_55.jpg	0.181467	0.294686	0.545384	0.288989	0.264132	0.507262	0.205503	0.779115	0.501203	0.771048
image_face/sface_56.jpg	0.179225	0.317519	0.519858	0.3106	0.239663	0.549817	0.206868	0.758605	0.48335	0.736029
image_face/sface_57.jpg	0.263579	0.465742	0.624853	0.334321	0.448821	0.591677	0.375731	0.813298	0.751246	0.671783
image_face/sface_58.jpg	0.309955	0.364332	0.672055	0.345015	0.489654	0.534645	0.325852	0.738481	0.689866	0.720927
image_face/sface_59.jpg	0.297963	0.403187	0.681785	0.330267	0.48507	0.502779	0.381645	0.784371	0.701251	0.726915
image_face/sface_60.jpg	0.252299	0.453106	0.602409	0.358695	0.433619	0.59963	0.340002	0.797747	0.716547	0.698983
image_face/sface_61.jpg	0.355787	0.364441	0.716476	0.334611	0.55882	0.577405	0.380948	0.743904	0.73902	0.712726
image_face/sface_62.jpg	0.609297	0.427512	0.889769	0.469531	0.837891	0.721106	0.520304	0.888967	0.748381	0.912768
image_face/sface_63.jpg	0.638372	0.344531	0.748201	0.366019	0.829898	0.618795	0.508239	0.791255	0.63327	0.797586
image_face/sface_64.jpg	0.258383	0.344278	0.61695	0.393292	0.373109	0.565233	0.233952	0.700427	0.593968	0.748516
image_face/sface_65.jpg	0.544026	0.355182	0.746783	0.322652	0.80814	0.468501	0.595135	0.72639	0.785264	0.689507
image_face/sface_66.jpg	0.22357	0.393068	0.63601	0.314646	0.439585	0.708551	0.366864	0.834165	0.737119	0.749089
image_face/sface_67.jpg	0.25047	0.408633	0.66302	0.315066	0.492351	0.665694	0.413382	0.805186	0.77307	0.715223
image_face/sface_68.jpg	0.597067	0.391979	0.758103	0.349728	0.849955	0.53021	0.627679	0.750549	0.782984	0.706176
image_face/sface_69.jpg	0.401406	0.422625	0.743593	0.414814	0.627079	0.573869	0.451906	0.783822	0.744604	0.774503
image_face/sface_70.jpg	0.281794	0.384418	0.63432	0.392276	0.399619	0.587246	0.296461	0.807707	0.554289	0.817916
image_face/sface_71.jpg	0.221716	0.402714	0.517839	0.444971	0.260599	0.664324	0.261649	0.801408	0.540186	0.837947
image_face/sface_72.jpg	0.517875	0.427592	0.824196	0.316854	0.803644	0.557208	0.564796	0.803053	0.851659	0.704507
image_face/sface_73.jpg	0.196785	0.413695	0.487542	0.341659	0.294953	0.618188	0.316851	0.793614	0.569183	0.734523
image_face/sface_74.jpg	0.333505	0.34618	0.688779	0.35866	0.506326	0.550217	0.314567	0.688421	0.683225	0.704258
image_face/sface_75.jpg	0.404766	0.37362	0.79519	0.336025	0.716793	0.452031	0.585559	0.763409	0.859879	0.732603
image_face/sface_76.jpg	0.436423	0.436707	0.786495	0.391556	0.687717	0.574763	0.533237	0.845391	0.798947	0.804955
image_face/sface_77.jpg	0.446567	0.447039	0.79885	0.404905	0.705244	0.563626	0.526873	0.873765	0.818554	0.840693
image_face/sface_78.jpg	0.249	0.349564	0.461418	0.337013	0.168227	0.494539	0.195929	0.805968	0.375827	0.783817
image_face/sface_79.jpg	0.34157	0.424771	0.714824	0.423273	0.514684	0.60126	0.371017	0.821419	0.687589	0.816735
image_face/sface_80.jpg	0.361607	0.454405	0.743835	0.447793	0.543791	0.641195	0.371649	0.789446	0.720178	0.794363
image_face/sface_81.jpg	0.324607	0.397009	0.714385	0.377193	0.523144	0.603521	0.367538	0.789413	0.703421	0.769926
image_face/sface_82.jpg	0.341579	0.413006	0.73817	0.41641	0.519984	0.637703	0.327543	0.763418	0.707533	0.780675
image_face/sface_83.jpg	0.360092	0.385545	0.734235	0.389275	0.542104	0.580079	0.367011	0.778255	0.703584	0.782896
image_face/sface_84.jpg	0.318307	0.420698	0.71755	0.385295	0.527757	0.623729	0.334214	0.769719	0.744667	0.742154
image_face/sface_85.jpg	0.317453	0.438761	0.69696	0.396475	0.505965	0.644533	0.37462	0.809003	0.722096	0.772785
image_face/sface_86.jpg	0.383105	0.420568	0.732674	0.421372	0.575378	0.638148	0.396562	0.809961	0.705163	0.809055
image_face/sface_87.jpg	0.281524	0.328383	0.688771	0.294636	0.469628	0.500321	0.364801	0.784829	0.66592	0.759531
image_face/sface_88.jpg	0.205898	0.318981	0.571245	0.336568	0.283869	0.535572	0.200142	0.753105	0.505236	0.772689
image_face/sface_89.jpg	0.277912	0.309779	0.66273	0.318826	0.432404	0.501084	0.310196	0.744023	0.587332	0.751847
image_face/sface_90.jpg	0.272872	0.308733	0.630041	0.31715	0.377655	0.536461	0.285442	0.787185	0.534026	0.79936
image_face/sface_91.jpg	0.442541	0.408445	0.749828	0.42346	0.634497	0.602572	0.425571	0.766861	0.681225	0.772286
image_face/sface_92.jpg	0.44925	0.37402	0.766106	0.35297	0.730958	0.557109	0.513074	0.758583	0.79989	0.725807
image_face/sface_93.jpg	0.432237	0.352496	0.739627	0.493605	0.55467	0.628697	0.289154	0.676351	0.581946	0.808947
image_face/sface_94.jpg	0.441685	0.41517	0.764637	0.373715	0.69385	0.619375	0.486849	0.778894	0.757292	0.735215
image_face/sface_95.jpg	0.31849	0.379652	0.598512	0.361391	0.429975	0.57311	0.361911	0.74268	0.640575	0.710116
image_face/sface_96.jpg	0.403807	0.46544	0.703617	0.348974	0.699748	0.605434	0.477416	0.79352	0.772353	0.684036
image_face/sface_97.jpg	0.34177	0.363188	0.686451	0.388125	0.495595	0.607927	0.297884	0.724355	0.65697	0.750061
image_face/sface_98.jpg	0.199263	0.457739	0.537378	0.372081	0.294182	0.669553	0.317166	0.879506	0.584633	0.793673
image_face/sface_99.jpg	0.341639	0.265287	0.575795	0.330633	0.251785	0.521896	0.231285	0.823402	0.395117	0.852006
image_face/sface_100.jpg	0.253371	0.356109	0.586701	0.340523	0.334321	0.536669	0.289828	0.764767	0.559018	0.752674
image_face/sface_101.jpg	0.160267	0.401698	0.477174	0.372875	0.198588	0.598316	0.211189	0.819812	0.508808	0.804692
image_face/sface_102.jpg	0.293397	0.410832	0.615691	0.414857	0.394623	0.609413	0.277617	0.71633	0.634939	0.730764
image_face/sface_103.jpg	0.289985	0.340457	0.642248	0.338068	0.417744	0.550355	0.320169	0.776027	0.586804	0.770354
image_face/sface_104.jpg	0.376039	0.334719	0.772084	0.340695	0.576099	0.5224	0.380028	0.765966	0.733087	0.765635
image_face/sface_105.jpg	0.431534	0.344714	0.763329	0.37835	0.664356	0.52379	0.462877	0.744409	0.731606	0.771262
image_face/sface_106.jpg	0.5018	0.288883	0.666629	0.305135	0.661728	0.494792	0.501626	0.752069	0.617524	0.761953
image_face/sface_107.jpg	0.502778	0.216529	0.68818	0.287754	0.617973	0.443723	0.45245	0.650276	0.588666	0.693263
image_face/sface_108.jpg	0.247375	0.413626	0.580341	0.421398	0.33661	0.599597	0.255266	0.757165	0.535897	0.762115
image_face/sface_109.jpg	0.499546	0.395439	0.792357	0.316577	0.792333	0.503713	0.62583	0.840308	0.848669	0.76547
image_face/sface_110.jpg	0.468716	0.400741	0.829528	0.431053	0.691462	0.584477	0.479624	0.791976	0.765103	0.82296
image_face/sface_111.jpg	0.561124	0.305349	0.847175	0.277935	0.834472	0.47207	0.653888	0.731116	0.863807	0.712534
image_face/sface_112.jpg	0.557001	0.292568	0.861561	0.304268	0.841167	0.519051	0.600809	0.767996	0.844897	0.769923
image_face/sface_113.jpg	0.157428	0.335635	0.562975	0.293244	0.298881	0.555758	0.217779	0.751542	0.599292	0.705657
image_face/sface_114.jpg	0.410548	0.302895	0.810539	0.331456	0.636226	0.579601	0.349817	0.686792	0.741085	0.721566
image_face/sface_115.jpg	0.269808	0.435019	0.59897	0.417877	0.344348	0.601946	0.278818	0.804566	0.544666	0.78739
image_face/sface_116.jpg	0.230913	0.3687	0.463971	0.391261	0.242767	0.584106	0.273439	0.787503	0.448083	0.795716
image_face/sface_117.jpg	0.368902	0.40341	0.694237	0.391655	0.568139	0.593827	0.383673	0.749025	0.706309	0.729539
image_face/sface_118.jpg	0.562045	0.269419	0.929575	0.279461	0.865283	0.503022	0.569685	0.751892	0.867201	0.766096
image_face/sface_119.jpg	0.327074	0.299682	0.725691	0.330359	0.527412	0.570504	0.313558	0.706182	0.683797	0.741123
image_face/sface_120.jpg	0.267496	0.384696	0.655858	0.354483	0.435112	0.550342	0.332587	0.774594	0.640792	0.754088
image_face/sface_121.jpg	0.296122	0.407143	0.646479	0.387396	0.460626	0.601708	0.292208	0.722994	0.681951	0.718139
image_face/sface_122.jpg	0.308019	0.388671	0.667288	0.363641	0.504133	0.538562	0.335951	0.713894	0.705713	0.697894
image_face/sface_123.jpg	0.376236	0.344226	0.735441	0.405186	0.553073	0.55176	0.363939	0.736164	0.645276	0.779711
image_face/sface_124.jpg	0.269341	0.401444	0.631454	0.292103	0.480756	0.552005	0.376271	0.741037	0.740123	0.645943
image_face/sface_125.jpg	0.295023	0.383201	0.630727	0.387063	0.429422	0.551799	0.276275	0.686001	0.631157	0.700539
image_face/sface_126.jpg	0.372788	0.395685	0.699349	0.410302	0.569039	0.599214	0.346233	0.705272	0.685629	0.715528
image_face/sface_127.jpg	0.312318	0.39221	0.655885	0.393669	0.483042	0.576536	0.324203	0.739651	0.654818	0.734912
image_face/sface_128.jpg	0.427065	0.329011	0.805671	0.353964	0.661589	0.568619	0.43827	0.735534	0.757198	0.754961
image_face/sface_129.jpg	0.267176	0.342828	0.6696	0.263786	0.456802	0.50613	0.339498	0.732468	0.719518	0.66515
image_face/sface_130.jpg	0.497618	0.412686	0.813389	0.4535	0.696444	0.664849	0.421692	0.735719	0.709951	0.772268
image_face/sface_131.jpg	0.431384	0.381348	0.79026	0.385875	0.699576	0.547318	0.489202	0.758612	0.787024	0.764681
image_face/sface_132.jpg	0.456971	0.414312	0.798933	0.47788	0.659502	0.658679	0.389579	0.752532	0.690661	0.807992
image_face/sface_133.jpg	0.618078	0.405166	0.802473	0.362217	0.874643	0.566138	0.660326	0.769361	0.828004	0.728912
image_face/sface_134.jpg	0.37301	0.397383	0.741414	0.409054	0.579158	0.629841	0.356059	0.731048	0.718602	0.736935
image_face/sface_135.jpg	0.438592	0.362821	0.780566	0.427231	0.633651	0.617929	0.351916	0.735267	0.714854	0.792238
image_face/sface_136.jpg	0.363439	0.411872	0.692509	0.359134	0.574087	0.567007	0.401273	0.743411	0.728076	0.693441
image_face/sface_137.jpg	0.291155	0.362773	0.60338	0.344966	0.447029	0.510385	0.335682	0.743444	0.618655	0.735452
image_face/sface_138.jpg	0.271699	0.41944	0.614537	0.381585	0.406313	0.572522	0.330386	0.791212	0.604034	0.768853
image_face/sface_139.jpg	0.326376	0.354298	0.726386	0.368356	0.492516	0.601572	0.336773	0.837943	0.660844	0.856345
image_face/sface_140.jpg	0.456962	0.386481	0.77157	0.422329	0.661782	0.621373	0.378763	0.714326	0.713961	0.746452
image_face/sface_141.jpg	0.346701	0.413076	0.711746	0.411772	0.571645	0.623165	0.339029	0.760525	0.711946	0.748238
image_face/sface_142.jpg	0.296673	0.350046	0.703264	0.360641	0.486085	0.593959	0.324201	0.748572	0.696095	0.758774
image_face/sface_143.jpg	0.2906	0.387999	0.691155	0.382704	0.454261	0.619799	0.295753	0.73876	0.709998	0.745529
image_face/sface_144.jpg	0.339869	0.405356	0.714242	0.411294	0.538849	0.617431	0.321074	0.733607	0.716923	0.737885
image_face/sface_145.jpg	0.312478	0.406442	0.702225	0.388649	0.538845	0.631787	0.297321	0.753175	0.706885	0.731093
image_face/sface_146.jpg	0.393788	0.343339	0.819691	0.404525	0.617901	0.654633	0.32337	0.716861	0.755157	0.774819
image_face/sface_147.jpg	0.577525	0.312293	0.828415	0.330693	0.846781	0.517459	0.630036	0.743483	0.826047	0.75921
image_face/sface_148.jpg	0.446453	0.325979	0.846398	0.311969	0.709749	0.510021	0.51847	0.775443	0.810974	0.768022
image_face/sface_149.jpg	0.464068	0.359374	0.815819	0.333836	0.722569	0.594233	0.492588	0.794244	0.771822	0.766643
image_face/sface_150.jpg	0.444305	0.317218	0.811291	0.319978	0.678866	0.526595	0.451725	0.735186	0.740089	0.743491
image_face/sface_151.jpg	0.545846	0.329685	0.864216	0.319037	0.844776	0.514339	0.605187	0.762436	0.87022	0.726654
image_face/sface_152.jpg	0.45989	0.327173	0.822773	0.351537	0.715358	0.507864	0.492342	0.761434	0.810552	0.757475
image_face/sface_153.jpg	0.499436	0.306647	0.859217	0.273543	0.757423	0.494883	0.537486	0.751184	0.825049	0.728546
image_face/sface_154.jpg	0.494449	0.31855	0.871829	0.32359	0.774603	0.551998	0.507263	0.742796	0.832536	0.751823
image_face/sface_155.jpg	0.425049	0.351667	0.775846	0.339774	0.676655	0.561753	0.520377	0.788255	0.764187	0.777288
